,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8,Factor9,Factor10,Factor11,Factor12,Factor13,Factor14
TCGA-22-1012-01,2.1719013270585292,-0.25605900162045603,-1.229747203725565,-3.0379488509617536,3.0687588150365377,0.9470989219995688,2.012512567344682,-1.5271363371320228,-2.738050768310551,-3.6438546020154554,-4.793727898968771,1.1465961158664708,-1.8742109601842918,-0.3299433474190471
TCGA-22-1016-01,-0.238025969468297,2.5921612505438936,0.611761933675922,0.591037476621882,-0.28637324666964936,1.9971607107677252,1.2623707022280033,0.6987489949587694,0.14233622705720433,2.4376532863794074,-0.18685285043845226,-0.6843426463100887,-1.4836274951485477,0.22306161835210145
TCGA-22-1017-01,-2.1209256955341433,-1.388010847654708,-0.7693660111815913,-2.0753611378799595,1.2337399724944826,0.13266212011085318,0.7414669432493676,0.8313332376423094,2.9119532173686586,-0.10270469469546699,2.5314984135248766,-0.5736492418692091,0.21556252582950974,-1.4189054785682957
TCGA-22-4591-01,2.2889530468260024,0.6271266976435264,3.65607824486663,0.8878253475414642,0.19811806454046665,-1.2410853809202589,-4.861385738434412,4.968587812128426,-14.942570968437499,-1.387834190033719,3.4769836260819345,-1.2195081652084225,1.9144622698647757,3.794841842836046
TCGA-22-4593-01,3.070689354961367,1.8349059445258527,-0.8130554142550183,-1.4894664560008812,-0.5956814599844062,1.2794608455017977,-3.8291041100171443,-3.4256791092972163,-6.698120389125696,-2.891788927914019,0.6613891090068877,-2.025588657804388,0.33822058072084416,0.4069992182584563
TCGA-22-4594-01,-1.876622221587159,-1.2002698792049196,0.9677713399000462,-1.623983658113597,0.027121242799888912,0.3268654765712888,-4.409911679069105,-2.489403761603949,0.14792699496600945,0.025435591278392285,-1.643218199550993,-3.3049716059569616,-2.537505727464859,-0.9012547136181623
TCGA-22-4595-01,2.8519169334042114,1.4666193879734857,1.2373734799632023,-2.188027363665316,1.3404131151731244,0.8755793357538265,4.835023735395483,2.0599124580161208,0.9939336099654695,-0.1533699434486257,2.651405285647962,-1.4913475530571771,-3.4711644707294207,-0.6371444109402148
TCGA-22-4596-01,-2.0760055056028928,3.117390768551734,-1.2862484451789042,3.7955883847507947,-0.21746066533367386,-2.744329495448964,0.719766928072769,0.29117650293839686,0.5512568967506939,-1.4106011976829458,-1.1226500549541345,2.5159950561280535,-1.5425606915380956,-0.42049988421754264
TCGA-22-4599-01,2.8693904178522476,-2.8688750152405373,1.2307436850701428,-2.685716204543433,0.57711141480971,-5.004411570665132,1.2810191506523085,6.348209759486762,0.391675803554894,-1.2630602807005538,1.6429506675867078,0.5121787627818585,-5.180111049900456,3.9146266559914276
TCGA-22-4601-01,3.2953930696285565,1.0286244674303173,4.6392173739953195,-0.30275520637778125,-3.473471736421746,2.4624506861284594,-0.2878723773779946,5.016411448033598,0.3497321783741401,5.19783422890096,-1.7490919332478263,-2.2522329273015753,1.4774244640638492,3.780997947242304
TCGA-22-4604-01,4.022777028403207,2.5185415899650976,0.6949537294075547,5.000675219669101,-3.031329675922358,-0.5341667822723578,-0.5512908196746594,-6.006626676961105,1.0512620179841663,0.6505470527236089,3.3617816693090026,-1.446550342231548,-3.434360736258137,-4.225237374929772
TCGA-22-4605-01,1.23144009518102,7.33891558113958,-1.2804403572250185,-0.08917574147084945,0.19834557806269218,-0.008104167413929015,1.0668703151047079,2.074433492507335,-2.7322585514365225,-1.8917986167446856,-3.5565693933603915,1.9730912941177878,1.7284788778947187,0.9866613651394119
TCGA-22-4607-01,1.24613636389905,0.7955653162069475,-3.464193270891086,-1.376833704586986,-0.4715189385341996,-0.5565948748094864,1.2470218883951303,3.7236774820028375,1.2562152587578685,0.7767962918628964,-2.7500730322349694,0.7065107980792795,2.1429498281451362,0.5765760663883115
TCGA-22-4609-01,0.967327589285677,3.634654690312267,-2.4739933209801204,1.291255184134002,-1.6444493498836772,3.2791574222785114,-0.18772943032400188,0.6378800624212021,-1.7337656466578937,0.22696929570871568,0.564236840099537,-0.021991197883886024,-3.0037997861293473,1.3735976438935766
TCGA-22-4613-01,3.6173045216010102,1.984124575736893,1.6878304421794688,4.999821227281154,-2.8426867988343614,1.2157285530575814,-4.831230528181774,0.3299296706749604,0.7317743247019347,-0.10329724090972615,2.4049421556077313,-3.930344755721248,-2.1424788332907494,-3.669636377296707
TCGA-22-5471-01,4.848942414558141,-2.501696836290074,4.479142098319476,-2.1866153574071094,3.8578107033459195,-9.672697308130646,4.977705022444692,-5.437372528998571,-1.544947808067684,5.198481699286241,-1.3303660507531916,-0.3211770149598032,-4.388141328479548,-5.113295314991839
TCGA-22-5472-01,0.638660364331971,5.414766716212759,-2.15525565601837,0.7722336622442331,1.1849441972751178,-1.790640478104494,0.8117485493552608,3.7679360554469334,-0.7211830309822378,-0.31032851496651054,-1.317544033882045,0.5359599365686557,4.29660847643173,0.9920408940985923
TCGA-22-5473-01,3.910305563263112,-0.598730820260539,0.719652608323499,-0.5603868004765524,2.9136996201517977,-4.3178002329922665,3.256791195189384,-6.532216740099981,-4.428755379668115,0.039900842909163604,2.442453695531746,-1.9352523066980774,-0.9974185656181063,-0.2360497073531065
TCGA-22-5474-01,1.9135944927667043,0.5596993143421899,1.227934423847086,-0.06196630830355055,-5.322352560440642,-1.862382524507505,1.6018591001290057,-3.7739186226328094,1.1375965203135814,3.9428723524789566,1.1312607534242074,1.1427242852278474,-2.470743769943764,-7.569261838118226
